target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
P35968_WT	Fold 1	397:332		0.7202630335272269	0.8614540466392319	0.8589875876301174	0.8313253012048193	0.8866498740554156	0.8598130841121495	0.8627450980392157	0.8453292496171516	0.07261919213377441	0.9273808078662256
P35968_WT	Fold 2	398:331		0.7174486638128391	0.8600823045267489	0.8581274954834597	0.8368580060422961	0.8793969849246231	0.8523076923076923	0.8663366336633663	0.8445121951219512	0.07921025064901546	0.9207897493509845
P35968_WT	Fold 3	397:331		0.7058766795454376	0.8543956043956044	0.8514310500962659	0.8187311178247734	0.8841309823677582	0.8548895899053628	0.8540145985401459	0.8364197530864197	0.07301741916336268	0.9269825808366374
P35968_WT	Fold 4	397:331		0.7062411959294456	0.8543956043956044	0.8529378191420549	0.8368580060422961	0.8690176322418136	0.8419452887537994	0.8646616541353384	0.8393939393939395	0.07471824179838213	0.9252817582016178
P35968_WT	Fold 5	397:331		0.7286854998528743	0.8653846153846154	0.8645201549384736	0.8549848942598187	0.8740554156171285	0.8498498498498499	0.8784810126582279	0.8524096385542169	0.059464107695937046	0.940535892304063
P35968_WT	Mean	-		0.7157030145335647	0.859142435068361	0.8572008214580743	0.8357514650748007	0.8786501778413477	0.8517611009857708	0.8652477994072587	0.8436129551547358	0.07180584228809435	0.9281941577119056
P35968_WT	SD	-		0.00794217497804208	0.0038784988639436946	0.004263944789630581	0.010658774250635295	0.005894769619727027	0.005399439599603157	0.0071774574783507765	0.005011290386326633	0.006024328500923124	0.00602432850092315
P35968_WT	Test set	1591:1259		0.2267324737584569	0.6066666666666667	0.6136451115762862	0.6735504368546466	0.5537397862979259	0.5442875481386393	0.6818885448916409	0.6020589279375222	0.36045188658004296	0.6395481134199571
P35916_WT	Fold 1	43:134		0.7779244530787468	0.9209039548022598	0.8687955570982298	0.9701492537313433	0.7674418604651163	0.9285714285714286	0.8918918918918919	0.948905109489051	0.10413051023950018	0.8958694897604998
P35916_WT	Fold 2	43:134		0.7266003083230514	0.903954802259887	0.8260152724748351	0.9776119402985075	0.6744186046511628	0.903448275862069	0.90625	0.939068100358423	0.06837903505727178	0.9316209649427282
P35916_WT	Fold 3	43:134		0.728347354505562	0.903954802259887	0.8418083998611593	0.9626865671641791	0.7209302325581395	0.9148936170212766	0.8611111111111112	0.9381818181818182	0.05032974661575842	0.9496702533842416
P35916_WT	Fold 4	44:133		0.5906793540624379	0.8531073446327684	0.7805878332194122	0.924812030075188	0.6363636363636364	0.8848920863309353	0.7368421052631579	0.9044117647058822	0.12106971975393027	0.8789302802460697
P35916_WT	Fold 5	43:133		0.6251057696929547	0.8636363636363636	0.807483825843679	0.9172932330827067	0.6976744186046512	0.9037037037037037	0.7317073170731707	0.9104477611940299	0.08113306522119253	0.9188669347788075
P35916_WT	Mean	-		0.6897314479325505	0.8891114535182331	0.824938177699463	0.950510604870385	0.6993657505285411	0.9071018222978825	0.8255604850678664	0.9282029107858409	0.08500841537753064	0.9149915846224694
P35916_WT	SD	-		0.06405245617414966	0.023793168496977185	0.027327768877316534	0.022480448927296448	0.04019508823569782	0.013164497976330503	0.06934679567352903	0.01595554207393339	0.0229500794515555	0.022950079451555513
P35916_WT	Test set	64:77		-0.046960331947109316	0.49645390070921985	0.47828733766233766	0.6753246753246753	0.28125	0.5306122448979592	0.4186046511627907	0.5942857142857143	0.48336038961038963	0.5166396103896104
P35590_WT		0:4	Only one activity class in traing set for temporal split at 2013										
P34947_WT		5:108	Not enough data in minority class of the training set for all 5 folds										
P34947_WT	Fold 1	2:72		0.0	0.972972972972973	0.5	1.0	0.0	0.972972972972973	0.0	0.9863013698630138	0.8263888888888888	0.17361111111111113
P34947_WT	Fold 2	2:72		0.7022468831767834	0.9864864864864865	0.75	1.0	0.5	0.9863013698630136	1.0	0.993103448275862	0.2569444444444444	0.7430555555555556
P34947_WT	Fold 3	2:72		-0.01950685786602176	0.9594594594594594	0.4930555555555556	0.9861111111111112	0.0	0.9726027397260274	0.0	0.9793103448275863	0.20833333333333331	0.7916666666666667
P34947_WT	Fold 4	3:71		0.0	0.9594594594594594	0.5	1.0	0.0	0.9594594594594594	0.0	0.9793103448275862	0.4178403755868545	0.5821596244131455
P34947_WT	Fold 5	2:71		0.0	0.9726027397260274	0.5	1.0	0.0	0.9726027397260274	0.0	0.9861111111111112	0.29577464788732394	0.704225352112676
P34947_WT	Mean	-		0.1365480050621523	0.9701962236208812	0.548611111111111	0.9972222222222221	0.1	0.9727878563495003	0.2	0.9848273237810318	0.401056338028169	0.598943661971831
P34947_WT	SD	-		0.2582971202585129	0.009214395714272058	0.09195381512056112	0.005071505162084854	0.1825741858350554	0.007749881887607673	0.3651483716701108	0.004711497850297203	0.20419929457446856	0.2041992945744686
P34947_WT	Test set	5:108		0.0	0.9557522123893806	0.5	1.0	0.0	0.9557522123893806	0.0	0.9773755656108597	0.5962962962962963	0.40370370370370373
P33981_WT	Fold 1	5:12		0.565685424949238	0.8235294117647058	0.7	1.0	0.4	0.8	1.0	0.888888888888889	0.23333333333333334	0.7666666666666667
P33981_WT	Fold 2	5:12		-0.29880715233359845	0.5294117647058824	0.375	0.75	0.0	0.6428571428571429	0.0	0.6923076923076924	0.44999999999999996	0.55
P33981_WT	Fold 3	4:12		-0.14907119849998599	0.6875	0.4583333333333333	0.9166666666666666	0.0	0.7333333333333333	0.0	0.8148148148148148	0.2708333333333333	0.7291666666666666
P33981_WT	Fold 4	4:12		-0.2182178902359924	0.625	0.4166666666666667	0.8333333333333334	0.0	0.7142857142857143	0.0	0.7692307692307692	0.375	0.625
P33981_WT	Fold 5	5:11		0.5918640302493726	0.8125	0.8090909090909091	0.8181818181818182	0.8	0.9	0.6666666666666666	0.8571428571428572	0.12727272727272726	0.8727272727272728
P33981_WT	Mean	-		0.09829064282580677	0.6955882352941176	0.5518181818181818	0.8636363636363636	0.24000000000000005	0.7580952380952382	0.3333333333333333	0.8044770044770045	0.29128787878787876	0.7087121212121212
P33981_WT	SD	-		0.3608149946289333	0.10222527676052462	0.15621412964447734	0.0788509848282626	0.29211869733608864	0.0792729624141602	0.3849001794597505	0.06302139885406217	0.10236808124981885	0.10236808124981887
P33981_WT	Test set	254:130		-0.02557633673155117	0.3802083333333333	0.49018776499091465	0.8307692307692308	0.14960629921259844	0.3333333333333333	0.6333333333333333	0.47577092511013214	0.49076317383404	0.5092368261659601
P32298_WT		0:1	Only one activity class in traing set for temporal split at 2013										
P31751_WT	Fold 1	26:177		0.8622240057836431	0.9704433497536946	0.9010212950890917	0.9943502824858758	0.8076923076923077	0.9723756906077348	0.9545454545454546	0.9832402234636871	0.007822685788787483	0.9921773142112125
P31751_WT	Fold 2	26:177		0.7878219258354886	0.9556650246305419	0.843328987396784	0.9943502824858758	0.6923076923076923	0.9565217391304348	0.9473684210526315	0.9750692520775623	0.03683181225554105	0.9631681877444589
P31751_WT	Fold 3	27:176		0.8483023640999254	0.9655172413793104	0.9174031986531986	0.9829545454545454	0.8518518518518519	0.9774011299435028	0.8846153846153846	0.9801699716713881	0.04229797979797984	0.9577020202020202
P31751_WT	Fold 4	26:176		0.7099861335172902	0.9405940594059405	0.8020104895104896	0.9886363636363636	0.6153846153846154	0.9456521739130435	0.8888888888888888	0.9666666666666666	0.02709790209790209	0.9729020979020979
P31751_WT	Fold 5	26:176		0.8725705846362968	0.9702970297029703	0.9501748251748252	0.9772727272727273	0.9230769230769231	0.9885057471264368	0.8571428571428571	0.9828571428571428	0.0463286713286713	0.9536713286713286
P31751_WT	Mean	-		0.816181002774529	0.9605033409744916	0.8827877591648778	0.9875128402670775	0.778062678062678	0.9680912961442305	0.9065122012490432	0.9776006513472895	0.03207581025377636	0.9679241897462235
P31751_WT	SD	-		0.05539722078383148	0.010325115885793427	0.04856897005112502	0.006060823688344111	0.1009702580268524	0.013899326759448364	0.03465017550119814	0.005656808388068122	0.012538274535557434	0.012538274535557425
P31751_WT	Test set	310:108		0.021701871001345706	0.2942583732057416	0.5060931899641576	0.9444444444444444	0.06774193548387097	0.2608695652173913	0.7777777777777778	0.40881763527054105	0.52721027479092	0.4727897252090801
P31749_WT	Fold 1	75:219		0.7152697527064334	0.8945578231292517	0.8459360730593608	0.9452054794520548	0.7466666666666667	0.915929203539823	0.8235294117647058	0.9303370786516854	0.07178082191780819	0.9282191780821918
P31749_WT	Fold 2	75:219		0.7510766561474151	0.9081632653061225	0.8594520547945206	0.958904109589041	0.76	0.9210526315789473	0.8636363636363636	0.9395973154362416	0.0398173515981735	0.9601826484018264
P31749_WT	Fold 3	74:219		0.6822111618087727	0.8805460750853242	0.8395655929902506	0.9223744292237442	0.7567567567567568	0.9181818181818182	0.7671232876712328	0.920273348519362	0.047513266691348865	0.9524867333086511
P31749_WT	Fold 4	75:218		0.6984350521402242	0.8873720136518771	0.8412232415902141	0.9357798165137615	0.7466666666666667	0.9147982062780269	0.8	0.9251700680272108	0.053027522935779815	0.9469724770642203
P31749_WT	Fold 5	75:218		0.8207951070336391	0.931740614334471	0.9103975535168196	0.9541284403669725	0.8666666666666667	0.9541284403669725	0.8666666666666667	0.9541284403669725	0.02672782874617737	0.9732721712538227
P31749_WT	Mean	-		0.7335575459672969	0.9004759583014093	0.8593149031902332	0.9432784550291149	0.7753513513513515	0.9248180599891175	0.8241911459477936	0.9339012502002945	0.047773358377857546	0.9522266416221423
P31749_WT	SD	-		0.04494773891874595	0.01653537289243423	0.024172272488143447	0.011963866152154555	0.041963341181132915	0.013519897630895939	0.03464699347588531	0.010925817638387318	0.013602968792788602	0.013602968792788616
P31749_WT	Test set	609:454		0.19489709201025857	0.5700846660395108	0.5939613578987725	0.7577092511013216	0.4302134646962233	0.49782923299565845	0.7043010752688172	0.6008733624454148	0.364230015262979	0.6357699847370211
P31152_WT		0:44	Only one activity class										
P30530_WT	Fold 1	27:85		0.477982932090304	0.8214285714285714	0.7180827886710239	0.9176470588235294	0.5185185185185185	0.8571428571428571	0.6666666666666666	0.8863636363636362	0.11808278867102397	0.881917211328976
P30530_WT	Fold 2	27:85		0.5547593043500946	0.8482142857142857	0.7483660130718954	0.9411764705882353	0.5555555555555556	0.8695652173913043	0.75	0.903954802259887	0.12592592592592594	0.874074074074074
P30530_WT	Fold 3	27:85		0.4459126077383488	0.7946428571428571	0.7257080610021787	0.8588235294117647	0.5925925925925926	0.8690476190476191	0.5714285714285714	0.863905325443787	0.13115468409586056	0.8688453159041395
P30530_WT	Fold 4	27:85		0.6670765228547836	0.8839285714285714	0.8098039215686275	0.9529411764705882	0.6666666666666666	0.9	0.8181818181818182	0.9257142857142857	0.07058823529411767	0.9294117647058824
P30530_WT	Fold 5	27:85		0.4525667757432041	0.8214285714285714	0.6801742919389978	0.9529411764705882	0.4074074074074074	0.8350515463917526	0.7333333333333333	0.8901098901098902	0.21263616557734205	0.787363834422658
P30530_WT	Mean	-		0.519659628555347	0.8339285714285714	0.7364270152505447	0.9247058823529413	0.548148148148148	0.8661614479947065	0.7079220779220778	0.8940095879782973	0.13167755991285404	0.868322440087146
P30530_WT	SD	-		0.07598327554126809	0.027567943278355746	0.039035209659006836	0.03229049231410024	0.07827588881060422	0.019209911460690354	0.0762736083920504	0.018637015086213266	0.04184171345931532	0.04184171345931531
P30530_WT	Test set	131:137		0.06658990411724963	0.5335820895522388	0.5270797347746141	0.8175182481751825	0.2366412213740458	0.5283018867924528	0.5535714285714286	0.6418338108882522	0.3737950632417674	0.6262049367582325
P30291_WT	Fold 1	39:35		0.7613732328426052	0.8783783783783784	0.8743589743589744	0.8	0.9487179487179487	0.9333333333333333	0.8409090909090909	0.8615384615384616	0.05934065934065934	0.9406593406593408
P30291_WT	Fold 2	39:35		0.7028634960055147	0.8513513513513513	0.8487179487179488	0.8	0.8974358974358975	0.875	0.8333333333333334	0.8358208955223881	0.09084249084249083	0.9091575091575093
P30291_WT	Fold 3	40:34		0.8102765933461414	0.9054054054054054	0.9058823529411765	0.9117647058823529	0.9	0.8857142857142857	0.9230769230769231	0.8985507246376812	0.039705882352941195	0.9602941176470589
P30291_WT	Fold 4	40:34		0.836764705882353	0.918918918918919	0.9183823529411765	0.9117647058823529	0.925	0.9117647058823529	0.925	0.9117647058823528	0.04705882352941179	0.9529411764705883
P30291_WT	Fold 5	39:34		0.8090139501185958	0.9041095890410958	0.9008295625942684	0.8529411764705882	0.9487179487179487	0.9354838709677419	0.8809523809523809	0.8923076923076922	0.05052790346907994	0.94947209653092
P30291_WT	Mean	-		0.784058395639042	0.8916327286190299	0.889634238310709	0.8552941176470588	0.923974358974359	0.9082592391795427	0.8806543456543455	0.8799964959777153	0.05749515190691662	0.9425048480930835
P30291_WT	SD	-		0.04319598181053051	0.021939925584112455	0.02281544452229362	0.04564038762651956	0.020431194431438492	0.022348120681589492	0.03555574131184325	0.0251569302172583	0.016275587669030114	0.016275587669030096
P30291_WT	Test set	20:11		0.363318042491699	0.5483870967741935	0.65	1.0	0.3	0.44	1.0	0.6111111111111112	0.18181818181818182	0.8181818181818182
P29597_WT	Fold 1	12:138		0.4928271103740542	0.94	0.6630434782608695	0.9927536231884058	0.3333333333333333	0.9448275862068966	0.8	0.9681978798586572	0.08635265700483094	0.913647342995169
P29597_WT	Fold 2	12:138		0.4007767292507678	0.9266666666666666	0.6557971014492754	0.9782608695652174	0.3333333333333333	0.9440559440559441	0.5714285714285714	0.9608540925266904	0.13285024154589373	0.8671497584541064
P29597_WT	Fold 3	11:138		0.5949633921289047	0.9530201342281879	0.7236495388669302	0.9927536231884058	0.45454545454545453	0.958041958041958	0.8333333333333334	0.9750889679715302	0.077733860342556	0.922266139657444
P29597_WT	Fold 4	11:138		0.6651092358061336	0.959731543624161	0.7691040843214756	0.9927536231884058	0.5454545454545454	0.9647887323943662	0.8571428571428571	0.9785714285714285	0.11791831357048747	0.8820816864295126
P29597_WT	Fold 5	12:137		0.4412012522914101	0.9328859060402684	0.6593673965936739	0.9854014598540146	0.3333333333333333	0.9440559440559441	0.6666666666666666	0.9642857142857144	0.2062043795620438	0.7937956204379563
P29597_WT	Mean	-		0.518975543970254	0.9424608501118568	0.694192319898445	0.9883846397968898	0.39999999999999997	0.9511540329510219	0.7457142857142858	0.9693996166428042	0.12421189040516238	0.8757881095948375
P29597_WT	SD	-		0.08928675693529824	0.011232148083312311	0.04110295734825398	0.0053017942544842924	0.07902063521457756	0.007896604769348562	0.0997199404106074	0.006015438521435698	0.041694378778014275	0.04169437877801424
P29597_WT	Test set	334:181		-0.032271819380107765	0.3553398058252427	0.49413603731762995	0.9613259668508287	0.02694610778443114	0.3486973947895792	0.5625	0.5117647058823529	0.5408492407450293	0.4591507592549708
P29376_WT	Fold 1	13:68		0.4493602899601881	0.8641975308641975	0.7013574660633484	0.9411764705882353	0.46153846153846156	0.9014084507042254	0.6	0.920863309352518	0.23755656108597284	0.7624434389140271
P29376_WT	Fold 2	12:68		0.10134483201751004	0.8375	0.5269607843137255	0.9705882352941176	0.08333333333333333	0.8571428571428571	0.3333333333333333	0.9103448275862068	0.35049019607843135	0.6495098039215687
P29376_WT	Fold 3	13:67		0.5830825893862862	0.9	0.7233065442020665	0.9850746268656716	0.46153846153846156	0.9041095890410958	0.8571428571428571	0.9428571428571428	0.08840413318025256	0.9115958668197475
P29376_WT	Fold 4	13:67		0.2605040334513863	0.8375	0.5929965556831228	0.9552238805970149	0.23076923076923078	0.8648648648648649	0.5	0.9078014184397162	0.3249138920780712	0.6750861079219288
P29376_WT	Fold 5	13:67		0.5741048354447101	0.8875	0.777841561423651	0.9402985074626866	0.6153846153846154	0.9264705882352942	0.6666666666666666	0.9333333333333335	0.10562571756601608	0.894374282433984
P29376_WT	Mean	-		0.3936793160520161	0.8653395061728395	0.6644925823371829	0.9584723441615453	0.37051282051282053	0.8907992699976675	0.5914285714285714	0.9230400063137834	0.2213980999977488	0.7786019000022512
P29376_WT	SD	-		0.17064702619964828	0.023251586449483875	0.08335943269682144	0.015782185957366565	0.17249824120025598	0.023690749773410406	0.15880315781724444	0.012225598928011084	0.09893771111919614	0.09893771111919614
P29376_WT	Test set	23:29		0.4585585492710023	0.7307692307692307	0.7091454272863569	0.896551724137931	0.5217391304347826	0.7027027027027027	0.8	0.787878787878788	0.20089955022488754	0.7991004497751124
P29323_WT	Fold 1	1:10		0.0	0.9090909090909091	0.5	1.0	0.0	0.9090909090909091	0.0	0.9523809523809523	0.4	0.6
P29323_WT	Fold 2	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.6666666666666667	0.3333333333333333
P29323_WT	Fold 3	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.1111111111111111	0.8888888888888888
P29323_WT	Fold 4	1:9		0.5091750772173156	0.8	0.8888888888888888	0.7777777777777778	1.0	1.0	0.3333333333333333	0.8750000000000001	0.0	1.0
P29323_WT	Fold 5	1:9		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.1111111111111111	0.8888888888888888
P29323_WT	Mean	-		0.10183501544346311	0.8490909090909092	0.5777777777777777	0.9555555555555555	0.2	0.889090909090909	0.06666666666666667	0.9149498746867168	0.25777777777777783	0.7422222222222221
P29323_WT	SD	-		0.18592445034090568	0.04185768884807757	0.1420021445383764	0.08114408259335794	0.36514837167011077	0.06174683940339406	0.12171612389003691	0.02737102397187064	0.22244433344430578	0.22244433344430575
P29323_WT	Test set	19:75		-0.13142574813455418	0.7340425531914894	0.46	0.92	0.0	0.7840909090909091	0.0	0.8466257668711655	0.45052631578947366	0.5494736842105263
P29322_WT		2:3	Not enough data in minority class of the training set for all 5 folds										
P29322_WT	Fold 1	3:9		0.29277002188455997	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.8571428571428571	0.4	0.75	0.4814814814814815	0.5185185185185186
P29322_WT	Fold 2	2:9		0.6708203932499369	0.9090909090909091	0.75	1.0	0.5	0.9	1.0	0.9473684210526316	0.05555555555555555	0.9444444444444444
P29322_WT	Fold 3	2:9		-0.14907119849998599	0.7272727272727273	0.4444444444444444	0.8888888888888888	0.0	0.8	0.0	0.8421052631578948	0.38888888888888884	0.611111111111111
